_id,classify,tweetId,timeTweet,tweetUrl,text_cleaned,text_origin
ObjectId("5e5072c7160e825aac3e2c8a"),angry,1231008994917076993,Sat Feb 22 00:13:10 +0000 2020,https://twitter.com/PamJulian8/statuses/1231008994917076993,people base opinions see experiences obviously lady angry comments made panel much said actually true i.e health tourism cost interpreters non-contributors receiving entitlements racism,@stevieopilis @yehgitz @DavidAlexCox2 @OwenJones84 People base opinions on what they see and their own experiences. Obviously the lady was angry at comments made by the panel  but much of what she said was actually true  i.e. health tourism  the cost of interpreters  non-contributors receiving entitlements. It's not racism.
ObjectId("5e5072c7160e825aac3e2c8b"),angry,1231008989724336128,Sat Feb 22 00:13:08 +0000 2020,https://twitter.com/bpuhlman/statuses/1231008989724336128,honestly believe pay 84 month wifi services tiny apartment amount “ internet outages ” amount pay outrageous want move get rid services pouting_face,I honestly can’t believe I pay $84 a month for just wifi services in my tiny apartment. The amount of “internet outages” for the amount I pay is outrageous. I want to move just so I can get rid of @comcast services 😡
ObjectId("5e5072c7160e825aac3e2c8c"),angry,1231008983374323715,Sat Feb 22 00:13:07 +0000 2020,https://twitter.com/z1st830/statuses/1231008983374323715,hm..border border commuter rail ring bells pouting_face,@BrianBledsoe @ColoradoDOT Hmm..border to border COMMUTER RAIL RING ANY BELLS?!?! 😡
ObjectId("5e5072c7160e825aac3e2c8d"),angry,1231008965884104706,Sat Feb 22 00:13:03 +0000 2020,https://twitter.com/MyspaceSchekz/statuses/1231008965884104706,literally said wanted try eft pouting_face pull new ryan better looking know okay lonely dignity lie,@Lucas_Gorz @jenny_guera @trueashes2ashes You literally said you wanted to try eft 😡 don’t pull that on me! Your new Ryan is just better looking and we both know it. But it’s okay I’ll be lonely and have my dignity not having to lie
ObjectId("5e5072c7160e825aac3e2c8e"),angry,1231008952881577984,Sat Feb 22 00:13:00 +0000 2020,https://twitter.com/GukBunBun/statuses/1231008952881577984,calling 24m followers loudspeaker calling 24m followers loudspeaker calling 24m followers loudspeaker calling 24m followers loudspeaker calling 24m followers loudspeaker calling 24m followers loudspeaker calling 24m followers loudspeaker stream else break ur knee caps face_with_steam_from_nose face_with_steam_from_nose,CALLING ALL 24M FOLLOWERS 📢 CALLING ALL 24M FOLLOWERS 📢 CALLING ALL 24M FOLLOWERS 📢 CALLING ALL 24M FOLLOWERS 📢 CALLING ALL 24M FOLLOWERS 📢 CALLING ALL 24M FOLLOWERS 📢 CALLING ALL 24M FOLLOWERS 📢  STREAM ON OR ELSE I WILL BREAK UR KNEE CAPS 😤😤
ObjectId("5e5072c7160e825aac3e2c8f"),angry,1231008939015319558,Sat Feb 22 00:12:56 +0000 2020,https://twitter.com/mckenzie_avery/statuses/1231008939015319558,family function partner crime aka gon na face_with_steam_from_nose face_with_steam_from_nose face_with_steam_from_nose,When you have a family function and your partner in crime aka (@KendyllTaylorrr ) isn’t gonna be there 😤😤😤
ObjectId("5e5072c7160e825aac3e2c90"),angry,1231008937337671680,Sat Feb 22 00:12:56 +0000 2020,https://twitter.com/_queendiana00/statuses/1231008937337671680,ever rude someone works customer service ... hope know going hell ... pouting_face,If you have ever been rude to someone who works in customer service... I hope you know you will be going to hell... 😡
ObjectId("5e5072c7160e825aac3e2c91"),angry,1231008935798280192,Sat Feb 22 00:12:55 +0000 2020,https://twitter.com/taesrhee/statuses/1231008935798280192,wrong pouting_face cros_mark cant go pensive_face skull_and_crossbones til u believe oncoming_fist_medium-light_skin_tone hundred_points palms_up_together_light_skin_tone,this is so wrong😡❌ i cant go on😔☠️til u believe👊🏼💯that should be me🤲🏻 https://t.co/Xi3zjhOMNe
ObjectId("5e5072c7160e825aac3e2c92"),angry,1231008934070300672,Sat Feb 22 00:12:55 +0000 2020,https://twitter.com/FilamentFrenzy/statuses/1231008934070300672,saw recent fb post figured could laugh friend pouting_face,@Bill_Devine @ChaosCoreTech @ChelsC423 @HERZ3D_AT @3DPrinTek @Prusa3D @Bugman_140 @irblinx @SBnger @mad_monkey01 @Print3DChannel @grafitomi @MenacesMum @Cults3D @crussty Saw your recent FB post figured you could do with a laugh my friend 😡
ObjectId("5e5072c7160e825aac3e2c93"),angry,1231008932417675264,Sat Feb 22 00:12:55 +0000 2020,https://twitter.com/Renee_Silva13/statuses/1231008932417675264,watching live view count keeps decreasing get annoyed hit 32m lowers 20 0 angry_face,I’ve been watching the live view count  and it keeps decreasing  I get so annoyed because when it’s about to hit 32m it lowers by 20 000! 😠
ObjectId("5e5072c7160e825aac3e2c94"),angry,1231008920405078016,Sat Feb 22 00:12:52 +0000 2020,https://twitter.com/ThatLARRYSHOW/statuses/1231008920405078016,guess angry snowflakes find coronavirus episode funny either,I guess these angry snowflakes https://t.co/QCGanCfsMZ   won't find my Coronavirus episode funny  either. (https://t.co/gsnET3dU5P) https://t.co/g4P9siwDpK
ObjectId("5e5072c7160e825aac3e2c95"),angry,1231008920199499776,Sat Feb 22 00:12:52 +0000 2020,https://twitter.com/heuite/statuses/1231008920199499776,expose phone shun lol miss u android idgi wat harry potter magic story animal crossing gt lt shun see fansite list use lol ya cigarette woman_geting_masage red_heart face_with_tears_of_joy smiling_face_with_sunglases thumbs_up croissant face_with_roling_eyes loudly_crying_face smiling_face_with_horns face_with_raised_eyebrow smiling_face_with_3_hearts pleading_face pouting_face face_with_symbols_on_mouth thumbs_down grining_face_with_big_eyes face_vomiting apparently jaehyun drop emoji,EXPOSE YOUR PHONE  - shun lol - i miss u - i have android idgi - wat - Harry Potter and the Magic of a Story - animal crossing &gt;&lt; - shun (see above) - fansite list - i do not use - ^ - no - lol ya - no - 🚬💆‍♀️❤️😂😎👍🥐🙄😭😈🤨🥰🥺😡🤬👎😃🤮 - apparently jaehyun.  don't drop emoji
